Age;Education;Marital_Status;Income;Children;Mn_Customer;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;AllSpends
51.0;2;2;18589.0;0;1;1.9459101490553132;1.6094379124341003;3.258096538021482;2.772588722239781;2.5649493574615367;2.6390573296152584;4.330733340286331
44.0;2;1;53359.0;2;5;5.159055299214529;1.6094379124341003;3.4339872044851463;1.3862943611198906;1.9459101490553132;3.7376696182833684;5.552959584921617
34.0;2;2;51656.0;1;2;1.791759469228055;0.6931471805599453;1.3862943611198906;1.3862943611198906;5.575949103146316;5.8944028342648505;6.45833828334479
31.0;2;1;38360.0;1;5;3.6109179126442243;1.0986122886681098;3.7612001156935624;3.044522437723423;3.091042453358316;2.3978952727983707;4.882801922586371
55.0;4;1;84618.0;0;11;6.529418838262226;4.61512051684126;6.687108607866515;3.091042453358316;4.204692619390966;0.0;7.422373700986824
31.0;3;0;10979.0;0;5;2.1972245773362196;1.6094379124341003;2.3978952727983707;1.0986122886681098;1.0986122886681098;1.6094379124341003;3.4339872044851463
57.0;3;3;38620.0;0;5;4.727387818712341;2.8903717578961645;3.8066624897703196;3.5553480614894135;3.1354942159291497;4.499809670330265;5.765191102784844
50.0;2;3;40548.0;1;10;4.709530201312334;0.0;1.791759469228055;1.0986122886681098;0.0;1.3862943611198906;4.795790545596741
68.0;4;0;46610.0;2;10;4.574710978503383;2.5649493574615367;4.574710978503383;3.5263605246161616;3.1354942159291497;3.784189633918261;5.713732805509369
74.0;3;1;68657.0;0;2;6.180016653652572;3.5553480614894135;6.156978985585555;4.787491742782046;4.23410650459726;3.1354942159291497;7.087573705557973
69.0;3;2;49389.0;2;8;3.713572066704308;0.0;2.995732273553991;1.0986122886681098;0.6931471805599453;1.3862943611198906;4.189654742026425
50.0;4;1;67353.0;1;12;6.555356891810665;2.8903717578961645;5.0238805208462765;0.0;2.1972245773362196;3.58351893845611;6.81783057145415
44.0;0;1;23718.0;1;9;1.9459101490553132;1.3862943611198906;2.70805020110221;2.772588722239781;2.0794415416798357;3.6109179126442243;4.406719247264253
47.0;2;4;42429.0;1;2;4.02535169073515;0.0;1.9459101490553132;1.0986122886681098;0.0;1.6094379124341003;4.219507705176107
77.0;4;0;48948.0;0;2;6.082218910376446;2.1972245773362196;5.332718793265369;5.081404364984463;3.912023005428146;3.7612001156935624;6.805722553416985
40.0;2;1;80011.0;1;4;6.045005314036012;4.343805421853684;6.285998094508865;4.418840607796598;5.187385805840755;4.634728988229636;7.241366283322318
35.0;3;1;20559.0;1;3;2.6390573296152584;0.6931471805599453;3.4011973816621555;1.3862943611198906;0.0;2.0794415416798357;3.9889840465642745
63.0;2;3;21994.0;1;12;2.302585092994046;0.0;1.9459101490553132;1.3862943611198906;0.6931471805599453;1.3862943611198906;3.1354942159291497
61.0;4;2;51656.0;0;11;4.406719247264253;2.4849066497880004;3.9318256327243257;1.3862943611198906;1.0986122886681098;3.6888794541139363;5.231108616854587
45.0;3;1;7500.0;1;10;1.3862943611198906;0.6931471805599453;2.3978952727983707;1.3862943611198906;1.0986122886681098;2.5649493574615367;3.4657359027997265
44.0;2;2;79941.0;0;6;4.820281565605037;5.10594547390058;5.58724865840025;5.429345628954441;3.4339872044851463;5.1647859739235145;6.892641641172089
24.0;0;1;7500.0;0;11;1.3862943611198906;2.9444389791664403;2.70805020110221;2.772588722239781;3.1354942159291497;3.9318256327243257;4.812184355372417
52.0;2;3;41728.0;1;5;2.6390573296152584;1.9459101490553132;2.772588722239781;1.3862943611198906;1.791759469228055;2.6390573296152584;4.02535169073515
69.0;2;2;51656.0;3;1;3.8918202981106265;1.791759469228055;3.8918202981106265;1.9459101490553132;2.3978952727983707;2.0794415416798357;4.8283137373023015
66.0;4;1;72550.0;2;11;6.717804695023691;3.9318256327243257;5.762051382780177;3.9318256327243257;3.6635616461296463;3.6635616461296463;7.1853870155804165
63.0;2;4;65486.0;1;5;5.5053315359323625;2.995732273553991;4.836281906951478;3.6375861597263857;4.219507705176107;2.70805020110221;6.230481447578482
56.0;3;1;79143.0;0;8;6.478509642208569;3.6375861597263857;6.660575149839686;3.332204510175204;5.123963979403259;3.4965075614664802;7.434847875211999
43.0;2;2;35790.0;1;1;2.5649493574615367;1.9459101490553132;3.044522437723423;3.4339872044851463;0.6931471805599453;1.3862943611198906;4.290459441148391
43.0;2;0;82582.0;0;6;6.236369590203704;4.795790545596741;6.311734809152915;5.056245805348308;3.713572066704308;5.488937726156687;7.388946097618437
42.0;2;1;66373.0;2;6;5.796057750765372;2.302585092994046;4.8283137373023015;2.5649493574615367;3.2188758248682006;4.700480365792417;6.408528791059498
65.0;3;3;82384.0;0;11;6.892641641172089;3.9512437185814275;6.07073772800249;5.198497031265826;4.795790545596741;5.25227342804663;7.579678823090456
54.0;2;0;70287.0;0;4;5.69035945432406;3.58351893845611;6.180016653652572;4.804021044733257;4.795790545596741;3.713572066704308;6.9975959829819265
32.0;2;2;27938.0;1;4;2.6390573296152584;0.0;2.1972245773362196;1.0986122886681098;0.6931471805599453;1.791759469228055;3.4011973816621555
38.0;2;2;51656.0;1;6;2.4849066497880004;1.3862943611198906;3.1354942159291497;1.0986122886681098;1.0986122886681098;1.9459101490553132;3.8501476017100584
52.0;4;1;55954.0;1;3;6.104793232414985;0.0;3.367295829986474;0.0;0.0;3.784189633918261;6.251903883165888
38.0;3;2;75777.0;0;7;6.569481420414296;3.295836866004329;6.289715570908998;4.248495242049359;2.6390573296152584;4.394449154672439;7.271703706887368
45.0;2;3;66653.0;2;9;6.115892125483034;2.9444389791664403;4.634728988229636;2.833213344056216;2.9444389791664403;1.9459101490553132;6.418364935936212
68.0;2;2;61823.0;1;2;6.261491684321042;2.0794415416798357;4.90527477843843;3.6375861597263857;2.70805020110221;5.135798437050262;6.785587645007929
69.0;4;4;67680.0;1;6;6.304448802421981;0.0;3.8918202981106265;0.0;1.9459101490553132;1.9459101490553132;6.408528791059498
72.0;2;3;70666.0;0;12;5.988961416889864;3.713572066704308;5.908082938168931;4.787491742782046;4.812184355372417;3.4339872044851463;6.981934677156389
49.0;2;1;25721.0;1;5;0.6931471805599453;1.3862943611198906;1.9459101490553132;1.3862943611198906;1.9459101490553132;2.772588722239781;3.5553480614894135
53.0;2;3;32474.0;2;5;2.3978952727983707;0.0;0.6931471805599453;0.0;0.0;0.0;2.4849066497880004
41.0;0;2;88194.0;1;3;6.535241271013659;2.70805020110221;5.736572297479192;5.308267697401205;3.2188758248682006;3.6635616461296463;7.150701457592526
62.0;2;3;69096.0;1;9;5.5134287461649825;3.912023005428146;5.075173815233827;2.0794415416798357;4.418840607796598;4.700480365792417;6.483107351457199
50.0;2;3;74854.0;3;4;6.75343791859778;4.0943445622221;6.1903154058531475;4.07753744390572;3.4011973816621555;4.30406509320417;7.354362330421477
66.0;3;1;66991.0;0;9;6.208590026096629;3.6109179126442243;6.133398042996649;5.247024072160486;4.110873864173311;2.5649493574615367;7.134093721192866
47.0;0;1;51656.0;1;9;3.258096538021482;1.3862943611198906;3.784189633918261;2.8903717578961645;1.6094379124341003;2.8903717578961645;4.700480365792417
61.0;2;1;65031.0;1;3;5.556828061699537;4.68213122712422;5.676753802268282;4.442651256490317;3.6375861597263857;4.465908118654584;6.761572768804055
45.0;4;1;60631.0;2;4;6.338594078203183;1.9459101490553132;4.189654742026425;0.0;1.9459101490553132;2.995732273553991;6.495265555937008
68.0;2;1;28332.0;0;4;2.70805020110221;2.3978952727983707;2.6390573296152584;1.6094379124341003;2.772588722239781;2.302585092994046;4.189654742026425
43.0;2;0;40246.0;1;12;1.0986122886681098;0.6931471805599453;1.9459101490553132;1.0986122886681098;0.6931471805599453;0.6931471805599453;2.6390573296152584
48.0;3;1;75251.0;0;8;6.582025138892826;4.718498871295094;6.8308742346461795;4.584967478670572;2.9444389791664403;2.9444389791664403;7.544861068658458
44.0;2;2;75825.0;0;10;6.940222469119639;4.663439094112067;6.659293919683638;4.927253685157205;4.663439094112067;3.9512437185814275;7.700747794511798
44.0;0;3;26326.0;0;9;0.6931471805599453;0.0;1.791759469228055;0.0;1.3862943611198906;2.302585092994046;2.9444389791664403
55.0;2;3;56046.0;0;1;6.359573868672378;0.0;4.174387269895637;0.0;0.0;3.9512437185814275;6.541029999189903
35.0;2;2;29760.0;1;8;4.174387269895637;1.6094379124341003;4.23410650459726;2.0794415416798357;1.791759469228055;2.8903717578961645;5.111987788356544
51.0;2;1;26304.0;1;6;1.6094379124341003;0.6931471805599453;1.791759469228055;1.0986122886681098;0.0;1.6094379124341003;2.833213344056216
47.0;0;1;23559.0;1;7;3.258096538021482;1.791759469228055;2.995732273553991;2.0794415416798357;0.0;3.1780538303479458;4.382026634673881
57.0;3;3;38620.0;0;5;4.727387818712341;2.8903717578961645;3.8066624897703196;3.5553480614894135;3.1354942159291497;4.499809670330265;5.765191102784844
33.0;2;0;81361.0;0;2;5.099866427824199;3.1780538303479458;6.052089168924417;3.332204510175204;4.189654742026425;4.343805421853684;6.658011045870748
60.0;2;1;29440.0;2;8;2.8903717578961645;2.1972245773362196;2.70805020110221;2.3978952727983707;1.6094379124341003;1.3862943611198906;4.04305126783455
50.0;3;1;36138.0;2;7;4.875197323201151;0.0;2.833213344056216;0.0;0.0;1.791759469228055;5.0238805208462765
63.0;2;2;50388.0;1;5;5.680172609017068;1.9459101490553132;3.6375861597263857;0.0;1.3862943611198906;3.5553480614894135;5.921578419643816
47.0;2;1;79593.0;0;5;5.860786223465865;4.110873864173311;6.343880434126331;4.709530201312334;4.897839799950911;4.983606621708336;7.220373836723949
53.0;2;3;54178.0;1;1;4.912654885736052;2.302585092994046;3.6888794541139363;1.6094379124341003;0.0;2.0794415416798357;5.272999558563747
63.0;4;1;51656.0;3;11;5.442417710521793;3.7612001156935624;5.262690188904886;3.912023005428146;3.6375861597263857;3.9889840465642745;6.403574197934815
63.0;2;2;51656.0;2;5;2.0794415416798357;0.0;2.1972245773362196;1.0986122886681098;0.0;0.6931471805599453;2.9444389791664403
47.0;3;3;51656.0;0;11;6.100318952020064;3.6375861597263857;5.886104031450156;4.59511985013459;3.367295829986474;2.9444389791664403;6.893656354602635
48.0;3;2;42394.0;1;3;2.772588722239781;1.0986122886681098;2.3978952727983707;0.0;0.6931471805599453;1.6094379124341003;3.4965075614664802
50.0;4;1;23626.0;1;5;3.332204510175204;1.0986122886681098;2.70805020110221;0.0;0.0;0.0;3.784189633918261
37.0;2;1;30096.0;1;5;1.791759469228055;1.3862943611198906;2.4849066497880004;2.5649493574615367;1.791759469228055;2.302585092994046;3.828641396489095
60.0;2;4;47916.0;1;11;6.226536669287466;0.0;3.295836866004329;0.0;0.0;4.330733340286331;6.408528791059498
48.0;2;0;51813.0;2;4;3.9512437185814275;1.0986122886681098;2.0794415416798357;0.0;0.6931471805599453;1.0986122886681098;4.1588830833596715
69.0;0;1;78497.0;0;12;5.337538079701318;3.295836866004329;6.104793232414985;4.330733340286331;0.0;5.4116460518550396;6.88653164253051
37.0;4;1;50150.0;0;6;4.912654885736052;3.8501476017100584;4.532599493153256;4.189654742026425;4.127134385045092;2.4849066497880004;6.018593214496234
60.0;0;2;47823.0;1;7;3.9889840465642745;0.6931471805599453;1.791759469228055;1.0986122886681098;0.6931471805599453;2.3978952727983707;4.290459441148391
61.0;4;2;34554.0;1;3;3.7376696182833684;0.6931471805599453;1.9459101490553132;1.0986122886681098;0.0;1.791759469228055;4.02535169073515
41.0;2;3;85693.0;1;4;5.958424693029782;5.153291594497779;5.214935757608986;5.225746673713202;4.890349128221754;4.718498871295094;7.064759027791802
75.0;4;1;65846.0;0;5;6.333279628139691;4.406719247264253;5.6240175061873385;4.394449154672439;3.713572066704308;4.406719247264253;7.02197642307216
61.0;2;1;87195.0;0;5;5.384495062789089;4.343805421853684;6.53813982376767;3.9318256327243257;3.295836866004329;3.6635616461296463;7.001245622069476
41.0;1;3;24594.0;1;12;0.6931471805599453;1.3862943611198906;1.9459101490553132;2.3978952727983707;0.0;2.302585092994046;3.4011973816621555
56.0;2;1;49096.0;2;9;4.976733742420574;0.6931471805599453;3.4965075614664802;1.0986122886681098;0.6931471805599453;2.0794415416798357;5.236441962829949
51.0;2;1;52413.0;2;2;5.69035945432406;4.672828834461906;5.605802066295998;4.330733340286331;4.59511985013459;4.189654742026425;6.814542897259958
42.0;2;2;38557.0;1;12;4.343805421853684;1.3862943611198906;3.4657359027997265;1.6094379124341003;1.6094379124341003;3.332204510175204;4.983606621708336
60.0;3;1;89058.0;0;12;6.12029741895095;5.272999558563747;4.672828834461906;3.4657359027997265;3.1354942159291497;3.784189633918261;6.7464121285733745
41.0;2;3;77298.0;1;11;6.054439346269371;4.7535901911063645;5.680172609017068;3.1780538303479458;3.58351893845611;4.382026634673881;6.877296071497429
29.0;4;2;68126.0;0;11;7.195187320178709;2.8903717578961645;5.7430031878094825;3.1780538303479458;3.9512437185814275;4.465908118654584;7.507141079727608
57.0;3;3;57288.0;1;6;6.269096283706261;0.0;3.091042453358316;0.0;0.0;4.110873864173311;6.411818267709897
29.0;2;2;86037.0;0;1;6.19644412779452;3.8066624897703196;4.836281906951478;3.4011973816621555;3.044522437723423;3.1354942159291497;6.594413459749778
40.0;4;1;43974.0;1;12;5.937536205082426;0.0;4.624972813284271;0.0;0.0;4.290459441148391;6.313548046277095
58.0;2;2;50785.0;2;9;4.174387269895637;0.6931471805599453;3.091042453358316;0.0;0.6931471805599453;3.332204510175204;4.74493212836325
50.0;2;1;90765.0;0;1;6.306275286948016;4.605170185988092;6.70073110954781;5.0238805208462765;4.418840607796598;3.5263605246161616;7.45298232946546
42.0;0;1;36550.0;1;2;3.871201010907891;4.51085950651685;4.553876891600541;4.820281565605037;4.6443908991413725;4.795790545596741;6.359573868672378
53.0;0;3;30753.0;2;7;2.5649493574615367;1.791759469228055;3.258096538021482;0.0;2.302585092994046;3.4339872044851463;4.406719247264253
51.0;2;3;21918.0;1;11;0.6931471805599453;1.9459101490553132;2.0794415416798357;2.4849066497880004;1.791759469228055;1.3862943611198906;3.5263605246161616
67.0;3;3;56129.0;1;6;5.771441123130016;3.8918202981106265;4.897839799950911;3.6888794541139363;4.290459441148391;3.8918202981106265;6.493753839851686
53.0;3;2;32557.0;1;2;3.5553480614894135;1.3862943611198906;3.4011973816621555;0.0;1.6094379124341003;2.3978952727983707;4.394449154672439
35.0;3;1;19510.0;2;9;2.302585092994046;0.0;2.0794415416798357;1.3862943611198906;1.6094379124341003;2.0794415416798357;3.4339872044851463
44.0;2;0;30992.0;1;4;2.8903717578961645;0.0;2.70805020110221;2.0794415416798357;1.3862943611198906;1.0986122886681098;3.784189633918261
37.0;2;2;101970.0;0;3;6.583409222158765;3.332204510175204;4.634728988229636;3.8066624897703196;4.290459441148391;5.1298987149230735;7.035268599281097
55.0;0;3;71488.0;0;2;5.093750200806762;3.5263605246161616;4.8283137373023015;3.713572066704308;3.367295829986474;5.153291594497779;6.327936783729195
36.0;2;2;79607.0;0;4;6.111467339502679;4.897839799950911;6.858565034791365;5.159055299214529;0.0;5.37989735354046;7.562161631225652
67.0;3;1;54348.0;2;6;4.2626798770413155;0.0;2.833213344056216;0.0;0.0;1.6094379124341003;4.51085950651685
59.0;4;1;51656.0;1;7;5.8664680569332965;0.0;3.332204510175204;2.3978952727983707;0.0;2.772588722239781;6.003887067106539
64.0;4;3;77376.0;2;5;6.20050917404269;2.995732273553991;4.709530201312334;2.833213344056216;2.5649493574615367;2.5649493574615367;6.495265555937008
68.0;2;1;62998.0;1;9;4.795790545596741;4.07753744390572;4.30406509320417;4.189654742026425;4.499809670330265;4.07753744390572;6.139884552226255
62.0;3;2;61331.0;2;3;6.282266746896006;1.791759469228055;3.871201010907891;0.0;1.791759469228055;3.7376696182833684;6.450470422144176
51.0;2;1;73448.0;0;2;5.4680601411351315;4.672828834461906;5.247024072160486;3.1780538303479458;3.7376696182833684;4.875197323201151;6.587550014824796
57.0;2;1;51656.0;1;8;5.44673737166631;4.189654742026425;5.2832037287379885;3.6635616461296463;4.276666119016055;4.8283137373023015;6.587550014824796
56.0;4;1;41551.0;2;8;5.3981627015177525;0.0;3.5263605246161616;1.3862943611198906;0.0;3.1780538303479458;5.634789603169249
53.0;4;3;62981.0;0;3;6.680854678790215;2.70805020110221;6.3818160174060985;3.6635616461296463;3.8066624897703196;0.0;7.301822342137932
44.0;1;0;9548.0;1;8;0.0;0.6931471805599453;1.3862943611198906;2.3978952727983707;1.9459101490553132;2.302585092994046;3.4011973816621555
61.0;4;1;33762.0;3;7;3.9889840465642745;0.6931471805599453;3.5553480614894135;1.0986122886681098;0.0;2.833213344056216;4.672828834461906
47.0;4;2;35860.0;2;5;2.772588722239781;0.0;2.1972245773362196;1.6094379124341003;1.0986122886681098;3.044522437723423;3.912023005428146
55.0;4;0;36921.0;2;7;2.8903717578961645;0.6931471805599453;2.5649493574615367;1.3862943611198906;0.6931471805599453;1.6094379124341003;3.6635616461296463
28.0;3;2;92859.0;0;10;6.870053411798126;4.127134385045092;6.826545223556594;3.970291913552122;4.127134385045092;3.044522437723423;7.639161171659173
44.0;3;3;65104.0;1;11;6.6052979209482015;0.0;5.4510384535657;2.6390573296152584;3.044522437723423;3.9318256327243257;6.960347729101308
58.0;2;1;86111.0;0;4;5.991464547107982;3.367295829986474;6.6293632534374485;3.6109179126442243;3.713572066704308;4.844187086458591;7.234177179749849
46.0;4;2;68352.0;1;8;6.421622267806518;2.833213344056216;4.890349128221754;3.784189633918261;3.5263605246161616;3.5263605246161616;6.77078942390898
32.0;2;3;41883.0;1;3;3.4965075614664802;3.5553480614894135;3.7376696182833684;4.30406509320417;2.833213344056216;4.762173934797756;5.746203190540153
44.0;2;1;59809.0;2;10;6.395261598115449;2.833213344056216;4.955827057601261;3.4965075614664802;3.7376696182833684;3.912023005428146;6.777646593635117
45.0;2;1;23957.0;1;10;1.0986122886681098;0.6931471805599453;2.9444389791664403;3.044522437723423;2.4849066497880004;2.833213344056216;4.23410650459726
39.0;2;3;38547.0;1;8;1.9459101490553132;0.6931471805599453;2.3978952727983707;0.0;0.6931471805599453;1.6094379124341003;3.1354942159291497
47.0;0;1;35688.0;3;8;4.30406509320417;1.3862943611198906;4.51085950651685;2.5649493574615367;0.6931471805599453;3.4965075614664802;5.356586274672012
54.0;3;1;49605.0;0;6;3.7612001156935624;2.833213344056216;3.4011973816621555;2.5649493574615367;3.044522437723423;2.1972245773362196;4.852030263919617
67.0;3;1;59354.0;2;4;5.69035945432406;3.091042453358316;4.3694478524670215;3.6888794541139363;2.6390573296152584;2.6390573296152584;6.131226489483141
51.0;2;1;65747.0;1;3;5.849324779946859;2.8903717578961645;3.8918202981106265;3.1780538303479458;2.6390573296152584;2.6390573296152584;6.133398042996649
48.0;0;3;46344.0;1;12;5.455321115357702;3.044522437723423;4.060443010546419;2.1972245773362196;3.044522437723423;4.5217885770490405;6.063785208687608
32.0;2;2;34176.0;1;5;1.791759469228055;2.0794415416798357;3.2188758248682006;2.995732273553991;2.70805020110221;3.044522437723423;4.499809670330265
68.0;4;3;61010.0;1;10;6.790097235513905;0.0;4.060443010546419;0.0;0.0;4.343805421853684;6.92951677076365
71.0;2;3;69372.0;0;2;6.905753276311464;3.295836866004329;5.598421958998375;3.5553480614894135;2.6390573296152584;3.7612001156935624;7.231287004327616
62.0;2;2;49967.0;1;7;5.3612921657094255;1.9459101490553132;4.248495242049359;1.6094379124341003;2.5649493574615367;1.3862943611198906;5.726847747587197
42.0;2;2;60199.0;3;9;2.1972245773362196;0.6931471805599453;2.0794415416798357;1.0986122886681098;0.0;0.0;2.9444389791664403
43.0;2;3;55375.0;1;10;3.7612001156935624;2.4849066497880004;4.060443010546419;2.3978952727983707;3.367295829986474;2.70805020110221;5.093750200806762
65.0;2;2;80317.0;0;8;6.285998094508865;2.4849066497880004;5.961005339623274;5.0106352940962555;4.5217885770490405;4.060443010546419;7.116394144093465
62.0;3;2;30523.0;3;7;1.791759469228055;0.0;1.3862943611198906;0.0;0.0;1.791759469228055;2.6390573296152584
75.0;4;1;70356.0;0;11;7.2078598714324755;2.833213344056216;5.521460917862246;3.784189633918261;2.833213344056216;3.5263605246161616;7.442492722794441
36.0;2;1;23228.0;1;1;3.9889840465642745;1.3862943611198906;3.912023005428146;2.0794415416798357;1.6094379124341003;1.791759469228055;4.804021044733257
45.0;4;0;74165.0;0;5;6.90975328164481;2.5649493574615367;5.484796933490655;2.833213344056216;2.5649493574615367;2.5649493574615367;7.165493475060845
54.0;2;3;43482.0;3;11;2.9444389791664403;0.6931471805599453;3.4965075614664802;1.9459101490553132;1.3862943611198906;3.367295829986474;4.48863636973214
67.0;2;0;62551.0;0;11;4.836281906951478;2.833213344056216;4.59511985013459;4.90527477843843;3.091042453358316;3.332204510175204;6.045005314036012
61.0;2;0;52332.0;0;8;5.3612921657094255;1.791759469228055;3.5263605246161616;2.0794415416798357;0.0;1.0986122886681098;5.560681631015528
32.0;2;2;66951.0;0;11;5.627621113690637;5.093750200806762;5.723585101952381;5.159055299214529;4.343805421853684;4.8283137373023015;7.0192966537150445
63.0;2;3;26091.0;2;2;2.772588722239781;2.3978952727983707;2.995732273553991;2.1972245773362196;2.8903717578961645;3.044522437723423;4.499809670330265
55.0;2;3;33456.0;2;4;2.0794415416798357;1.3862943611198906;2.3978952727983707;2.1972245773362196;0.6931471805599453;2.0794415416798357;3.6109179126442243
38.0;2;1;28718.0;1;7;2.5649493574615367;1.6094379124341003;1.9459101490553132;2.4849066497880004;2.1972245773362196;2.833213344056216;4.060443010546419
50.0;2;1;50447.0;2;4;4.454347296253507;2.0794415416798357;3.2188758248682006;1.0986122886681098;1.3862943611198906;3.332204510175204;5.003946305945459
61.0;4;3;53537.0;2;1;4.406719247264253;0.0;1.9459101490553132;0.0;0.0;1.9459101490553132;4.543294782270004
53.0;2;2;52074.0;1;4;4.0943445622221;0.0;2.5649493574615367;0.0;0.0;3.8918202981106265;4.787491742782046
45.0;4;1;80427.0;1;9;7.047517221357296;4.276666119016055;6.1092475827643655;4.248495242049359;4.276666119016055;3.295836866004329;7.515344571180436
72.0;4;1;83837.0;0;12;6.742880635791903;4.204692619390966;4.787491742782046;4.465908118654584;4.499809670330265;4.718498871295094;7.1846291527173145
50.0;4;1;38853.0;2;5;3.4011973816621555;0.0;2.70805020110221;0.0;0.0;1.0986122886681098;3.828641396489095
61.0;2;3;38285.0;3;6;1.0986122886681098;0.0;1.791759469228055;1.0986122886681098;0.0;0.6931471805599453;2.3978952727983707
69.0;0;1;78497.0;0;12;5.337538079701318;3.295836866004329;6.104793232414985;4.330733340286331;0.0;5.4116460518550396;6.88653164253051
44.0;4;1;51650.0;1;5;5.030437921392435;1.3862943611198906;3.1354942159291497;1.0986122886681098;1.791759469228055;2.0794415416798357;5.2574953720277815
32.0;0;1;16248.0;1;5;2.5649493574615367;2.4849066497880004;2.3978952727983707;1.3862943611198906;2.5649493574615367;2.302585092994046;4.060443010546419
74.0;3;1;66835.0;0;9;6.431331081933479;3.295836866004329;5.278114659230517;3.5553480614894135;2.8903717578961645;4.955827057601261;6.9411900550683745
36.0;3;1;30477.0;1;1;3.871201010907891;0.6931471805599453;1.9459101490553132;0.0;0.0;2.5649493574615367;4.204692619390966
59.0;1;1;28249.0;0;6;0.6931471805599453;2.302585092994046;2.0794415416798357;1.0986122886681098;2.70805020110221;2.3978952727983707;3.784189633918261
37.0;2;1;25271.0;1;12;2.3978952727983707;0.6931471805599453;2.9444389791664403;2.3978952727983707;1.6094379124341003;2.0794415416798357;3.9318256327243257
50.0;4;2;32303.0;1;3;3.58351893845611;0.0;1.0986122886681098;0.0;0.0;1.0986122886681098;3.6888794541139363
54.0;2;1;61286.0;1;8;5.877735781779639;0.0;4.68213122712422;2.995732273553991;2.302585092994046;4.770684624465665;6.411818267709897
44.0;2;1;74068.0;0;3;6.664409020350408;3.4339872044851463;6.2878585601617845;4.948759890378168;4.343805421853684;2.772588722239781;7.366445148327599
